FeatureID,Raw_P,Q_value,LSMean_1,LSMean_1_LCL,LSMean_1_UCL,LSMean_2,LSMean_2_LCL,LSMean_2_UCL,L2FC,FC,ChemicalName,SuperPathway,SubPathway
S100015666,0.0105,0.1108,-0.13989917,-0.304649384,0.0248510447,0.3380034223,0.0481275314,0.6278793131,0.6894676996,1.6126883871,glycerophosphoserine*,Lipid,Phospholipid Metabolism
S100015723,0.116,0.3476,-0.167284015,-0.33035942,-0.004208611,0.1116578595,-0.175271225,0.398586944,0.4024280594,1.3217305157,hexadecasphingosine (d16:1)*,Lipid,Sphingosines
S100015727,0.6443,0.8289,-0.484753956,-0.906083972,-0.06342394,-0.277721552,-1.019046315,0.4636032115,0.2986846235,1.2300224296,"ceramide (d16:1/24:1, d18:1/22:1)*",Lipid,Ceramides
S100015731,0.715,0.8765,-0.06784156,-0.280732121,0.1450490004,0.0148429721,-0.359735241,0.3894211853,0.1192885649,1.0861990939,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,Lipid,Ceramides
S100015735,0.7188,0.8781,-0.522356668,-0.749968675,-0.294744661,-0.609523013,-1.010003423,-0.209042604,-0.125754454,0.9165246234,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides
S100015737,0.3589,0.6241,-0.016293988,-0.261381278,0.2287933027,0.2245119574,-0.206715989,0.655739904,0.3474095429,1.2722741204,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides
S100015744,0.1695,0.4394,-0.089805224,-0.322579321,0.1429688724,0.2561608475,-0.153402192,0.6657238872,0.4991235359,1.4133546622,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides
S100015745,0.3939,0.6599,-0.03850808,-0.274310929,0.1972947685,-0.253546237,-0.668438327,0.161345854,-0.310234482,0.8065106662,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Hexosylceramides (HCER)
S100015752,0.7632,0.8984,-0.399296495,-0.710581748,-0.088011241,-0.299586872,-0.847289286,0.2481155426,0.143850579,1.1048500487,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,Lipid,Hexosylceramides (HCER)
S100015759,0.5591,0.7708,-0.102915823,-0.79982198,0.5939903335,-0.536728207,-1.762925658,0.6894692443,-0.625858975,0.6480338258,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline)
S100015760,0.373,0.6399,-0.065097553,-0.753802334,0.6236072275,-0.721759022,-1.933526257,0.4900082141,-0.947362244,0.5185797427,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline)
S100015762,0.0177,0.137,-0.397939602,-0.704880311,-0.090998894,0.4200509143,-0.120007329,0.9601091573,1.1801108618,2.2659418869,docosatrienoate (22:3n6)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100015772,0.4078,0.6713,-0.189008517,-0.364266843,-0.01375019,-0.344131914,-0.652496693,-0.035767135,-0.223795756,0.8563095047,1-cerotoyl-GPC (26:0)*,Lipid,Lysophospholipid
S100015776,0.1132,0.3459,-3.945334301,-4.602131211,-3.288537391,-2.812667955,-3.968293701,-1.657042209,1.6340921204,3.1039216055,ondansetron,Xenobiotics,Drug - Gastrointestinal
S100015786,0.0447,0.213,-0.024870155,-0.148656311,0.0989160014,0.2498484005,0.0320482446,0.4676485563,0.3963350977,1.3161601967,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins
S100015787,0.4444,0.6996,0.1222908215,-0.043170734,0.2877523772,-0.012892307,-0.304019794,0.2782351793,-0.19502803,0.8735559237,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingomyelins
S100015788,0.628,0.8148,0.0891612889,-0.046808367,0.2251309446,0.0190369727,-0.220199894,0.2582738394,-0.101168003,0.9322779155,sphingomyelin (d18:2/18:1)*,Lipid,Sphingomyelins
S100015789,0.002,0.0425,0.0379156839,-0.141471981,0.2173033485,-0.61070654,-0.926336837,-0.295076244,-0.935764066,0.5227655345,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins
S100015790,0.0034,0.0591,0.1453970417,-0.018036395,0.3088304785,-0.409044642,-0.69660368,-0.121485605,-0.799890268,0.5743928644,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins
S100015791,0.0146,0.1233,0.1889670759,0.0238393414,0.3540948103,-0.265504767,-0.556044899,0.0250353659,-0.655664273,0.634783145,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins
S100015792,0.5172,0.7479,-0.004676928,-0.221893301,0.2125394443,0.1453535725,-0.236835852,0.5275429965,0.2164482597,1.1618696803,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins
S100015793,0.1196,0.3547,0.1630698531,0.0041134031,0.322026303,-0.106050997,-0.385732833,0.1736308397,-0.388259316,0.7640509146,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Lipid,Sphingomyelins
S100015797,0.9512,0.979,-0.053847558,-0.588842213,0.4811470969,-0.088628783,-1.029945023,0.8526874557,-0.050178701,0.9658166894,heneicosapentaenoate (21:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100015831,0.0213,0.1439,0.2052164816,-0.046010207,0.45644317,-0.442393602,-0.88442374,-0.000363463,-0.934303856,0.5232949147,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015832,0.0009,0.0252,-0.236860478,-0.485501948,0.0117809909,0.7469117171,0.3094302387,1.1843931956,1.4192832678,2.6745260724,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100015833,0.0054,0.0831,0.0305122303,-0.171521884,0.2325463444,0.6749645269,0.3194880925,1.0304409613,0.9297481323,1.9049433994,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100015834,0.6965,0.8642,-0.00707899,-0.207212888,0.1930549086,0.0759428747,-0.276190154,0.4280759036,0.1197752318,1.0865655652,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100015835,0.3452,0.6104,0.0105250441,-0.220670638,0.2417207257,-0.223296808,-0.630082647,0.1834890308,-0.337333626,0.791502808,cerotoylcarnitine (C26)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100015836,0.1996,0.4739,0.1259392021,-0.022407174,0.2742855779,-0.079452215,-0.340465762,0.1815613322,-0.296317179,0.814328512,ximenoylcarnitine (C26:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100015837,0.6864,0.8568,0.1391526607,-0.130770172,0.4090754932,0.0232162978,-0.451709467,0.4981420623,-0.167260816,0.8905318924,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015838,0.2601,0.533,-0.054872568,-0.230265272,0.1205201354,0.1575144424,-0.151086772,0.4661156563,0.3064096868,1.2366263798,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100015839,0.8412,0.932,0.0726350988,-0.134040835,0.2793110327,0.1166421069,-0.24700155,0.4802857639,0.0634886924,1.0449896783,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015840,0.0003,0.0145,0.1313291473,-0.149862367,0.4125206612,-1.090217616,-1.584970481,-0.595464751,-1.762319457,0.2947738688,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015841,0.5784,0.7785,-0.144070968,-0.3708886,0.0827466638,-0.009812016,-0.408894733,0.3892707007,0.1936947246,1.1436889421,erucoylcarnitine (C22:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100015842,0.006,0.0897,0.1488668664,0.0060628468,0.2916708859,-0.300606394,-0.551868236,-0.049344552,-0.648452843,0.6379641042,pentadecanoylcarnitine (C15)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100015845,0.7167,0.8768,0.0012433843,-0.224085695,0.2265724637,-0.085695048,-0.482158676,0.3107685792,-0.125425646,0.9167335348,docosahexaenoylcarnitine (C22:6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015846,0.0572,0.2365,-0.163650936,-0.396841333,0.0695394609,0.3245882704,-0.085707244,0.7348837849,0.7043802816,1.6294445767,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100015850,0.1114,0.3429,-0.402337162,-0.555873055,-0.248801269,-0.136147745,-0.406292181,0.1339966916,0.3840301517,1.304982221,adrenoylcarnitine (C22:4)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015851,0.7343,0.8835,-0.164993477,-0.397933864,0.0679469104,-0.249052945,-0.658908571,0.1608026806,-0.121272178,0.9193765804,docosapentaenoylcarnitine (C22:5n3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)"
S100015882,0.5036,0.7395,-0.025474022,-0.268062853,0.2171148098,0.1476060521,-0.279225888,0.5744379918,0.2497017639,1.1889613057,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",Lipid,Hexosylceramides (HCER)
S100015962,0.0071,0.0942,-0.280599432,-0.559638208,-0.001560655,0.5770546133,0.0860894622,1.0680197645,1.2373332373,2.3576233225,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism
S100015965,0.0262,0.1622,0.0068421739,-0.474076687,0.4877610348,-1.185943184,-2.032113756,-0.339772611,-1.72082552,0.3033750781,ethyl alpha-glucopyranoside,Xenobiotics,Food Component/Plant
S100015966,0.8498,0.9354,-0.220178339,-0.777676781,0.3373201023,-0.332347955,-1.313259318,0.6485634082,-0.161826548,0.8938926264,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism
S100015967,0.8794,0.9492,-0.338475132,-0.78465966,0.1077093961,-0.410400987,-1.195456945,0.3746549716,-0.103767074,0.9305998925,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism
S100015968,0.4236,0.6823,-0.181890526,-0.641944794,0.2781637425,-0.57532913,-1.384788719,0.2341304594,-0.567611923,0.6747327423,carotene diol (3),Cofactors and Vitamins,Vitamin A Metabolism
S100016019,0.1775,0.4476,0.0362892138,-0.09387562,0.1664540473,-0.153482129,-0.382505485,0.0755412275,-0.273782175,0.8271482458,1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*,Lipid,Phosphatidylcholine (PC)
S100016038,0.3186,0.585,0.0036104969,-0.189389773,0.1966107662,-0.202811279,-0.542392779,0.136770222,-0.297803672,0.8134898939,(N(1) + N(8))-acetylspermidine,Amino Acid,Polyamine Metabolism
S100016069,0.0173,0.1368,0.1726841536,-0.138853108,0.4842214157,-0.66052734,-1.20867316,-0.11238152,-1.20207009,0.4346511629,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100019761,0.1267,0.3625,-0.164954801,-0.487480355,0.1575707543,0.3703121053,-0.197167475,0.9377916856,0.7722269106,1.707904031,N-palmitoyl-phytosphingosine (t18:0/16:0),Lipid,Dihydroceramides
S100019800,0.3454,0.6104,-0.239024872,-0.475168248,-0.002881495,-0.00033051,-0.415821754,0.4151607338,0.3443631716,1.2695904416,3-hydroxypalmitoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
S100019801,0.9067,0.9626,0.0636883273,-0.175987187,0.3033638416,0.0338612935,-0.387844702,0.4555672893,-0.043031314,0.9706134024,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"
S100019816,0.5304,0.7582,-0.101845692,-0.439934361,0.2362429781,-0.327969179,-0.922831861,0.266893502,-0.326227235,0.7976195992,isocaproylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine)
S100019884,0.0223,0.1467,-0.336459294,-0.568528855,-0.104389732,0.2568869481,-0.151436471,0.6652103677,0.8560176805,1.8100351079,trans-2-hexenoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine)
S100019892,0.015,0.1259,-0.157762237,-0.3362377,0.0207132261,0.3310162543,0.0169909647,0.6450415438,0.7051583051,1.6303235483,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy"
S100019893,0.1136,0.3459,-0.055688975,-0.314880877,0.2035029269,0.3906813159,-0.065363514,0.8467261459,0.6439762055,1.5626299875,3-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy"
S100019957,0.6717,0.8484,-0.030295751,-0.289643927,0.2290524247,0.0866388269,-0.369680965,0.5429586188,0.1687009361,1.1240458902,N-stearoylserine*,Lipid,Endocannabinoid
S100019958,0.8717,0.9458,-0.098456754,-0.377521229,0.180607722,-0.05057085,-0.541581218,0.4404395189,0.0690847564,1.0490509561,N-linoleoylserine*,Lipid,"Fatty Acid, Amide"
S100019960,0.7285,0.8806,-0.020512451,-0.209096099,0.1680711975,-0.090106998,-0.42191751,0.2417035142,-0.100403708,0.9327719382,2-hydroxyheptanoate*,Lipid,"Fatty Acid, Monohydroxy"
S100019966,0.9441,0.9778,-0.130904401,-0.357550487,0.0957416853,-0.147772548,-0.546553432,0.2510083357,-0.024335593,0.9832733232,3-hydroxyoleate*,Lipid,"Fatty Acid, Monohydroxy"
S100019968,0.9571,0.9796,-0.140239421,-0.583781941,0.3033030986,-0.114904345,-0.895311724,0.6655030342,0.036550789,1.0256587369,lyxonate,Carbohydrate,Pentose Metabolism
S100019969,0.1653,0.4316,0.077592699,-0.087707713,0.2428931107,-0.170649014,-0.46149297,0.120194942,-0.358137088,0.780171343,heptadecanedioate (C17-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100019970,0.7125,0.8755,0.1360381732,-0.043243483,0.3153198289,0.0657697173,-0.249674058,0.3812134928,-0.101375953,0.9321435469,nonadecanedioate (C19-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100019972,0.2347,0.5005,0.0658369556,-0.469178772,0.6008526833,-0.618822504,-1.56017582,0.3225308119,-0.987754807,0.5042619218,dodecenedioate (C12:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate"
S100019975,0.319,0.585,0.0011487435,-0.16659712,0.1688946067,-0.178108339,-0.473255035,0.1170383579,-0.258613303,0.8358909791,hexadecenedioate (C16:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate"
S100019978,0.1379,0.3839,0.0638499604,-0.14054993,0.2682498507,-0.265322493,-0.624961481,0.0943164942,-0.474895466,0.7195189224,octadecenedioate (C18:1-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100019982,0.8196,0.9221,0.0349514851,-0.156852346,0.226755316,0.0814313594,-0.256045023,0.4189077417,0.0670562841,1.0475769956,octadecadienedioate (C18:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate"
S100020005,0.4926,0.7295,0.1150722287,-0.199135949,0.4292804061,-0.11497516,-0.667820421,0.4378701011,-0.331888227,0.7944959514,methylnaphthyl sulfate (1)*,Xenobiotics,Chemical
S100020006,0.1544,0.4135,-1.301455165,-1.936759194,-0.666151137,-0.321177761,-1.438987057,0.7966315356,1.4142413505,2.6651954772,methylnaphthyl sulfate (2)*,Xenobiotics,Chemical
S100020205,0.312,0.5801,0.0829645896,-0.085899204,0.2518283828,-0.100200326,-0.397314006,0.1969133543,-0.264251115,0.8326308308,hydroxyasparagine**,Amino Acid,Alanine and Aspartate Metabolism
S100020207,0.2104,0.4837,-0.241115029,-1.152228282,0.6699982231,0.9898026429,-0.613289448,2.5928947341,1.7758388217,3.4243705452,genistein sulfate*,Xenobiotics,Food Component/Plant
S100020208,0.7588,0.8947,-0.101956397,-0.575011665,0.3710988715,-0.256353896,-1.088688579,0.5759807859,-0.222748507,0.8569313237,perfluorooctanoate (PFOA),Xenobiotics,Chemical
S100020217,0.6063,0.8023,0.0042840927,-0.150733468,0.1593016534,-0.080782704,-0.353534115,0.1919687076,-0.122725445,0.9184509331,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism
S100020219,0.4554,0.7069,0.0846201862,-0.076178588,0.2454189598,-0.04354399,-0.326467371,0.239379392,-0.184901821,0.8797089405,3-formylindole,Xenobiotics,Food Component/Plant
S100020227,0.136,0.3815,-0.279608831,-0.495388196,-0.063829467,0.06956442,-0.310096606,0.4492254459,0.5037505182,1.4178948213,pyroglutamylalanine*,Peptide,Modified Peptides
S100020241,0.5007,0.7362,0.0267024381,-0.164616042,0.2180209183,-0.110748745,-0.447371159,0.2258736691,-0.19830014,0.8715768968,gamma-glutamylcitrulline*,Peptide,Gamma-glutamyl Amino Acid
S100020254,0.1509,0.408,-0.212834748,-0.61741851,0.191749015,-0.842747759,-1.554607705,-0.130887814,-0.908772378,0.5326381322,glycine conjugate of C10H14O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules
S100020272,0.6242,0.8139,-0.388271867,-1.059958731,0.2834149977,-0.738549694,-1.920374124,0.4432747352,-0.505344085,0.7044923351,dihydroferulic acid sulfate,Xenobiotics,Food Component/Plant
S100020276,0.0193,0.1388,0.0155424807,-0.178430994,0.2095159556,-0.493483309,-0.834777152,-0.152189466,-0.734368983,0.6010808727,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",Lipid,Sphingomyelins
S100020343,0.0873,0.2951,0.196821531,-0.062998947,0.4566420088,-0.288843859,-0.745994659,0.1683069421,-0.700667049,0.6152876545,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100020361,0.0744,0.2803,-0.169903145,-0.5789172,0.2391109089,0.6300101224,-0.089644864,1.349665109,1.1540309046,2.2253479108,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S100020372,0.2911,0.5654,-0.034016232,-0.299413635,0.2313811711,0.2668492163,-0.200114113,0.7338125456,0.4340570901,1.3510275462,3-indoleglyoxylic acid,Xenobiotics,Food Component/Plant
S100020377,0.7975,0.9164,-0.092837597,-0.443158563,0.2574833683,-0.188374957,-0.804760206,0.4280102927,-0.137831274,0.9088844058,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant
S100020378,0.4143,0.6757,-0.020374581,-0.370673008,0.3299238449,0.2853163105,-0.331029281,0.9016619022,0.4410187338,1.3575626081,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate"
S100020409,0.2198,0.4859,0.1068970886,-0.215634983,0.4294291596,-0.319686114,-0.88717716,0.2478049313,-0.615429471,0.6527355539,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism
S100020414,0.29,0.5654,0.0957566751,-0.07513614,0.2666494905,-0.098413824,-0.399097542,0.2022698949,-0.280128816,0.8235174836,6-bromotryptophan,Amino Acid,Tryptophan Metabolism
S100020417,0.5375,0.7615,0.0273762785,-0.103710104,0.1584626612,0.1135504093,-0.117094401,0.3441952196,0.1243229911,1.0899961136,"N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism
S100020478,0.875,0.9474,-0.016122126,-0.272105311,0.2398610589,-0.058897486,-0.509296619,0.3915016476,-0.061711799,0.9581265997,dodecadienoate (12:2)*,Lipid,"Fatty Acid, Dicarboxylate"
S100020487,0.7057,0.8702,-0.013026956,-0.252922837,0.2268689258,0.0833360009,-0.338757728,0.5054297302,0.1390223599,1.1011586645,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism
S100020515,0.0777,0.2885,-0.017342766,-0.513669878,0.4789843445,0.9416195069,0.0683383159,1.8149006978,1.3834901162,2.6089876522,2-naphthol sulfate,Xenobiotics,Chemical
S100020519,0.2823,0.5563,-0.277168686,-0.818657469,0.2643200976,0.3482119409,-0.604530633,1.3009545151,0.9022335284,1.8689571965,"(2,4 or 2,5)-dimethylphenol sulfate",Xenobiotics,Food Component/Plant
S100020536,0.0547,0.2309,0.1099323693,-0.307129339,0.5269940772,-0.772727699,-1.506542429,-0.038912969,-1.273409303,0.4136810272,4-ethylcatechol sulfate,Xenobiotics,Benzoate Metabolism
S100020547,0.2254,0.4897,-0.642955815,-1.26683328,-0.019078351,0.1719124584,-0.925791944,1.2696168609,1.1756064176,2.2588780993,21-hydroxypregnanolone monosulfate (1),Lipid,Pregnenolone Steroids
S100020578,0.0408,0.2053,0.0757256375,-0.304201742,0.4556530171,-0.784749698,-1.453227054,-0.116272343,-1.2414035,0.422960986,4-allylcatechol sulfate,Xenobiotics,Benzoate Metabolism
S100020610,0.3378,0.6077,-0.091836865,-0.938946437,0.7552727073,0.7782841377,-0.712194298,2.2687625729,1.255319255,2.3871996927,triclosan sulfate,Xenobiotics,Drug - Antibiotic
S100020715,0.4112,0.6748,-0.114709461,-0.556592456,0.3271735345,-0.502941539,-1.280429005,0.274545928,-0.560100494,0.6782549168,heptadecatrienoate (17:3)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100020743,0.8133,0.9215,-0.022380491,-0.210836471,0.166075488,-0.069688588,-0.401274469,0.2618972925,-0.068251156,0.9537934918,1-nonadecenoyl-GPC (19:1)*,Lipid,Lysophospholipid
S100020778,0.1253,0.3625,-0.065614639,-0.276272689,0.145043411,-0.416581483,-0.787231622,-0.045931345,-0.506338126,0.704007095,1-tricosanoyl-GPC (23:0)*,Lipid,Lysophospholipid
S100020779,0.0494,0.2223,0.0299243867,-0.165067365,0.2249161384,-0.392851912,-0.735937401,-0.049766424,-0.60993727,0.6552251912,1-heneicosanoyl-GPC (21:0)*,Lipid,Lysophospholipid
S100020822,0.725,0.8801,-0.034542133,-0.867694329,0.7986100626,0.2771036846,-1.188816926,1.7430242955,0.4496098759,1.3656709111,dihydrocaffeate sulfate (2),Xenobiotics,Food Component/Plant
S100020837,0.2031,0.48,-0.14239218,-0.858734481,0.5739501201,-1.126288784,-2.386683881,0.1341063133,-1.41946275,0.3738515059,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents
S100020842,0.1649,0.4316,0.1747651253,-0.09093349,0.4404637405,-0.224667619,-0.692160927,0.2428256896,-0.576259639,0.6707003969,"N,N-dimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism
S100020845,0.0095,0.1054,-0.396773152,-0.7779336,-0.015612704,0.7267470049,0.0561000817,1.3973939281,1.6208969583,3.0756619816,tauroursodeoxycholic acid sulfate (2),Lipid,Secondary Bile Acid Metabolism
S100020853,0.8436,0.9327,-0.108140115,-0.678470924,0.4621906946,-0.227683894,-1.231173644,0.7758058557,-0.172465218,0.8873251605,4-acetylcatechol sulfate (1),Xenobiotics,Food Component/Plant
S100020866,0.558,0.7708,-0.270990302,-0.940054052,0.3980734478,-0.688710766,-1.865919859,0.4884983275,-0.602643241,0.6585462903,dimethylguanidino valeric acid (DMGV)*,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S100020893,0.2284,0.4929,0.0247431051,-0.175594484,0.2250806943,0.2847105811,-0.06778084,0.6372020019,0.3750537884,1.296887906,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S100020973,0.4985,0.735,0.0460596653,-0.645823747,0.7379430777,0.5457194996,-0.671640498,1.7630794967,0.7208567651,1.6481605277,5-hydroxy-2-methylpyridine sulfate,Xenobiotics,Chemical
S100020975,0.0322,0.1782,-0.573840587,-1.206123637,0.0584424631,0.931680864,-0.180813059,2.0441747875,2.1720083315,4.5065029386,3-hydroxy-2-methylpyridine sulfate,Xenobiotics,Chemical
S100020992,0.284,0.5579,-0.181997119,-0.595915836,0.2319215985,0.2943059323,-0.433978746,1.0225906103,0.6871600495,1.6101108876,cyclo(pro-sulfo-tyr)*,Peptide,Dipeptide
S100021000,0.6922,0.8617,0.0077197597,-0.146054637,0.1614941569,0.0724801066,-0.198083975,0.3430441877,0.0934294313,1.066903307,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,Lipid,Sphingomyelins
S100021014,0.0131,0.1193,0.0721154137,-0.192647229,0.3368780562,-0.669615577,-1.135462053,-0.203769101,-1.070091622,0.4762887502,branched-chain fatty acid 18:0 (1)**,Lipid,"Fatty Acid, Branched"
S100021015,0.263,0.5342,0.2925241902,-0.221873464,0.8069218445,-0.326616189,-1.231692269,0.5784598911,-0.893230755,0.5384070646,branched-chain fatty acid 18:0 (2)**,Lipid,"Fatty Acid, Branched"
S100021092,0.3408,0.6104,-0.20746046,-1.014448525,0.5995276047,0.616263853,-0.803621305,2.0361490108,1.1883829816,2.2789716559,glycitein sulfate (2),Xenobiotics,Food Component/Plant
